353, 1, 21.946
sphere, 12, 12, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0
(6.035073, 1.500000, 3.335220), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(4.453897, -1.500000, 6.695440), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(9.665901, -4.500000, -0.025000), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(5.306765, -7.500000, 1.536785), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(-2.397867, 1.500000, 6.695440), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(3.399779, 1.500000, 6.695440), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(-1.048368, 7.500000, 4.650356), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(-3.696340, 7.500000, -1.576785), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(3.926838, -1.500000, -0.025000), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(-0.343038, 4.500000, -3.189824), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(-1.048368, -7.500000, 1.536785), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(-4.506102, -1.500000, -0.025000), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(-6.344312, 7.500000, 1.536785), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(-4.030542, 4.500000, -6.354649), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(-1.396611, -4.500000, -6.354649), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(-6.614337, 1.500000, -3.385220), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(-0.289632, 1.500000, 10.055661), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(-7.191260, 4.500000, -3.189824), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(4.980956, -1.500000, -3.385220), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
(4.398038, -4.500000, -3.189824), (0.250000, 1.500000, 1.500000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000), (0.000000, 0.000000, 1.000000)
